Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5
Requisitons per number of slots per link;1;<5-2>;10;-; ;0.08722741433021806;0.0599803343166175;0.09504950495049505;0.06444906444906445;0.06027667984189723
Requisitons per number of slots per link;1;<5-2>;11;-; ;0.06749740394600208;0.05801376597836775;0.10891089108910891;0.061330561330561334;0.046442687747035576
Requisitons per number of slots per link;1;<5-2>;12;-; ;0.0695742471443406;0.0599803343166175;0.06831683168316832;0.06548856548856549;0.038537549407114624
Requisitons per number of slots per link;1;<5-2>;13;-; ;0.04672897196261682;0.04424778761061947;0.0594059405940594;0.0498960498960499;0.040513833992094864
Requisitons per number of slots per link;1;<5-2>;14;-; ;0.04984423676012461;0.03343166175024582;0.039603960396039604;0.058212058212058215;0.0533596837944664
Requisitons per number of slots per link;1;<5-2>;15;-; ;0.055036344755970926;0.03146509341199607;0.01782178217821782;0.057172557172557176;0.041501976284584984
Requisitons per number of slots per link;1;<5-2>;16;-; ;0.033229491173416406;0.03933136676499508;0.009900990099009901;0.04885654885654886;0.041501976284584984
Requisitons per number of slots per link;1;<5-2>;17;-; ;0.021806853582554516;0.04228121927236971;0.0049504950495049506;0.060291060291060294;0.030632411067193676
Requisitons per number of slots per link;1;<5-2>;18;-; ;0.018691588785046728;0.05014749262536873;0.006930693069306931;0.04677754677754678;0.02766798418972332
Requisitons per number of slots per link;1;<5-2>;19;-; ;0.007268951194184839;0.03343166175024582;0.0019801980198019802;0.0395010395010395;0.014822134387351778
Requisitons per number of slots per link;1;<5-2>;20;-; ;0.008307372793354102;0.02654867256637168;9.900990099009901E-4;0.030145530145530147;0.029644268774703556
Requisitons per number of slots per link;1;<5-2>;21;-; ;0.005192107995846314;0.01966568338249754;0.0;0.01975051975051975;0.03359683794466403
Requisitons per number of slots per link;1;<5-2>;22;-; ;0.004153686396677051;0.014749262536873156;0.0;0.012474012474012475;0.02766798418972332
Requisitons per number of slots per link;1;<5-2>;23;-; ;0.003115264797507788;0.015732546705998034;0.0;0.012474012474012475;0.021739130434782608
Requisitons per number of slots per link;1;<2-5>;3;-; ;0.04873294346978557;0.03578732106339468;0.033783783783783786;0.03631010794896958;0.028769841269841268
Requisitons per number of slots per link;1;<2-5>;4;-; ;0.07212475633528265;0.07464212678936605;0.05694980694980695;0.06280667320902845;0.044642857142857144
Requisitons per number of slots per link;1;<2-5>;5;-; ;0.08576998050682261;0.07975460122699386;0.08397683397683398;0.08145240431795878;0.07341269841269842
Requisitons per number of slots per link;1;<2-5>;6;-; ;0.1023391812865497;0.10020449897750511;0.10038610038610038;0.07948969578017664;0.06646825396825397
Requisitons per number of slots per link;1;<2-5>;7;-; ;0.10038986354775828;0.11554192229038855;0.09362934362934362;0.08537782139352307;0.06944444444444445
Requisitons per number of slots per link;1;<2-5>;8;-; ;0.09746588693957114;0.11042944785276074;0.0888030888030888;0.06378802747791953;0.08432539682539683
Requisitons per number of slots per link;1;<2-5>;9;-; ;0.07797270955165692;0.08895705521472393;0.09555984555984556;0.07163886162904809;0.0882936507936508
Requisitons per number of slots per link;1;<2-5>;10;-; ;0.10428849902534112;0.06134969325153374;0.09652509652509653;0.06575073601570167;0.10416666666666667
Requisitons per number of slots per link;1;<2-5>;11;-; ;0.07407407407407407;0.046012269938650305;0.08108108108108109;0.06084396467124632;0.09623015873015874
Requisitons per number of slots per link;1;<2-5>;12;-; ;0.049707602339181284;0.032719836400818;0.05308880308880309;0.047105004906771344;0.07242063492063493
Requisitons per number of slots per link;1;<2-5>;13;-; ;0.03313840155945419;0.05112474437627812;0.04247104247104247;0.05103042198233562;0.06448412698412699
Requisitons per number of slots per link;1;<2-5>;14;-; ;0.023391812865497075;0.05112474437627812;0.052123552123552123;0.0549558390578999;0.037698412698412696
Requisitons per number of slots per link;1;<2-5>;15;-; ;0.02729044834307992;0.05214723926380368;0.029922779922779922;0.052011776251226695;0.044642857142857144
Requisitons per number of slots per link;1;<2-5>;16;-; ;0.017543859649122806;0.02965235173824131;0.02895752895752896;0.04906771344455348;0.03869047619047619
Requisitons per number of slots per link;1;<2-5>;17;-; ;0.016569200779727095;0.02556237218813906;0.026061776061776062;0.03631010794896958;0.026785714285714284
Requisitons per number of slots per link;1;<2-5>;18;-; ;0.01949317738791423;0.015337423312883436;0.011583011583011582;0.023552502453385672;0.00992063492063492
Requisitons per number of slots per link;1;<2-5>;19;-; ;0.02046783625730994;0.0081799591002045;0.008687258687258687;0.018645731108930325;0.003968253968253968
Requisitons per number of slots per link;1;<2-5>;20;-; ;0.010721247563352826;0.007157464212678937;0.005791505791505791;0.012757605495583905;0.002976190476190476
Requisitons per number of slots per link;1;<2-5>;21;-; ;0.009746588693957114;0.009202453987730062;0.004826254826254826;0.016683022571148183;0.001984126984126984
Requisitons per number of slots per link;1;<2-5>;22;-; ;0.0029239766081871343;0.0010224948875255625;0.003861003861003861;0.012757605495583905;9.92063492063492E-4
Requisitons per number of slots per link;1;<2-5>;23;-; ;0.0029239766081871343;0.003067484662576687;0.0019305019305019305;0.009813542688910697;0.002976190476190476
Requisitons per number of slots per link;1;<2-5>;24;-; ;0.0029239766081871343;0.0010224948875255625;0.0;0.005888125613346418;0.005952380952380952
Requisitons per number of slots per link;1;<4-3>;3;-; ;0.030131826741996232;0.03700097370983447;0.03672612801678909;0.026785714285714284;0.040526849037487336
Requisitons per number of slots per link;1;<4-3>;4;-; ;0.059322033898305086;0.05063291139240506;0.05876180482686254;0.05555555555555555;0.0729483282674772
Requisitons per number of slots per link;1;<4-3>;5;-; ;0.08192090395480225;0.06621226874391431;0.08604407135362015;0.06845238095238096;0.047619047619047616
Requisitons per number of slots per link;1;<4-3>;6;-; ;0.07156308851224105;0.0827653359298929;0.06610703043022036;0.0763888888888889;0.05977710233029382
Requisitons per number of slots per link;1;<4-3>;7;-; ;0.08851224105461393;0.0827653359298929;0.07240293809024134;0.07142857142857142;0.07092198581560284
Requisitons per number of slots per link;1;<4-3>;8;-; ;0.08286252354048965;0.08471275559883155;0.08604407135362015;0.0882936507936508;0.06180344478216818
Requisitons per number of slots per link;1;<4-3>;9;-; ;0.07250470809792843;0.07108081791626096;0.080797481636936;0.07936507936507936;0.057750759878419454
Requisitons per number of slots per link;1;<4-3>;10;-; ;0.07344632768361582;0.06134371957156767;0.07660020986358866;0.08035714285714286;0.06180344478216818
Requisitons per number of slots per link;1;<4-3>;11;-; ;0.07532956685499058;0.08179162609542356;0.06400839454354669;0.06944444444444445;0.05268490374873354
Requisitons per number of slots per link;1;<4-3>;12;-; ;0.064030131826742;0.07400194741966894;0.07974816369359916;0.03968253968253968;0.04154002026342452
Requisitons per number of slots per link;1;<4-3>;13;-; ;0.05273069679849341;0.06134371957156767;0.07240293809024134;0.034722222222222224;0.05572441742654509
Requisitons per number of slots per link;1;<4-3>;14;-; ;0.038606403013182675;0.03213242453748783;0.05876180482686254;0.020833333333333332;0.06788247213779129
Requisitons per number of slots per link;1;<4-3>;15;-; ;0.02824858757062147;0.021421616358325218;0.03777544596012592;0.021825396825396824;0.06484295845997974
Requisitons per number of slots per link;1;<4-3>;16;-; ;0.02824858757062147;0.007789678675754625;0.033578174186778595;0.0248015873015873;0.05876393110435663
Requisitons per number of slots per link;1;<4-3>;17;-; ;0.023540489642184557;0.011684518013631937;0.033578174186778595;0.00992063492063492;0.03951367781155015
Requisitons per number of slots per link;1;<4-3>;18;-; ;0.02824858757062147;0.02044790652385589;0.023084994753410283;0.010912698412698412;0.02735562310030395
Requisitons per number of slots per link;1;<4-3>;19;-; ;0.031073446327683617;0.019474196689386564;0.023084994753410283;0.013888888888888888;0.0243161094224924
Requisitons per number of slots per link;1;<4-3>;20;-; ;0.023540489642184557;0.016553067185978577;0.00944386149003148;0.015873015873015872;0.022289766970618033
Requisitons per number of slots per link;1;<4-3>;21;-; ;0.017890772128060263;0.013631937682570594;0.001049317943336831;0.012896825396825396;0.022289766970618033
Requisitons per number of slots per link;1;<4-3>;22;-; ;0.017890772128060263;0.014605647517039922;0.0;0.020833333333333332;0.022289766970618033
Requisitons per number of slots per link;1;<4-3>;23;-; ;0.006591337099811676;0.018500486854917234;0.0;0.034722222222222224;0.0121580547112462
Requisitons per number of slots per link;1;<4-3>;24;-; ;9.416195856873823E-4;0.023369036027263874;0.0;0.04265873015873016;0.004052684903748734
Requisitons per number of slots per link;1;<4-3>;25;-; ;0.0018832391713747645;0.017526777020447908;0.0;0.04365079365079365;0.004052684903748734
Requisitons per number of slots per link;1;<4-3>;26;-; ;9.416195856873823E-4;0.010710808179162609;0.0;0.023809523809523808;0.0060790273556231
Requisitons per number of slots per link;1;<1-6>;3;-; ;0.02834008097165992;0.029721955896452542;0.03650336215177714;0.038381742738589214;0.046370967741935484
Requisitons per number of slots per link;1;<1-6>;4;-; ;0.038461538461538464;0.06519654841802493;0.04610951008645533;0.056016597510373446;0.05342741935483871
Requisitons per number of slots per link;1;<1-6>;5;-; ;0.05060728744939271;0.0738255033557047;0.05091258405379443;0.058091286307053944;0.0655241935483871
Requisitons per number of slots per link;1;<1-6>;6;-; ;0.04757085020242915;0.07478427612655801;0.04610951008645533;0.06742738589211618;0.08971774193548387
Requisitons per number of slots per link;1;<1-6>;7;-; ;0.06477732793522267;0.08341323106423777;0.05859750240153699;0.0487551867219917;0.08064516129032258
Requisitons per number of slots per link;1;<1-6>;8;-; ;0.08502024291497975;0.10930009587727708;0.043227665706051875;0.04149377593360996;0.10483870967741936
Requisitons per number of slots per link;1;<1-6>;9;-; ;0.06578947368421052;0.10642377756471716;0.053794428434197884;0.043568464730290454;0.0967741935483871
Requisitons per number of slots per link;1;<1-6>;10;-; ;0.05161943319838057;0.09971236816874401;0.05571565802113353;0.052904564315352696;0.08366935483870967
Requisitons per number of slots per link;1;<1-6>;11;-; ;0.06174089068825911;0.0862895493767977;0.053794428434197884;0.03734439834024896;0.06653225806451613
Requisitons per number of slots per link;1;<1-6>;12;-; ;0.06680161943319839;0.06423777564717162;0.04899135446685879;0.04045643153526971;0.06048387096774194
Requisitons per number of slots per link;1;<1-6>;13;-; ;0.06578947368421052;0.037392138063279005;0.052833813640730067;0.03941908713692946;0.04838709677419355
Requisitons per number of slots per link;1;<1-6>;14;-; ;0.06376518218623482;0.04218600191754554;0.059558117195004805;0.04045643153526971;0.04435483870967742
Requisitons per number of slots per link;1;<1-6>;15;-; ;0.048582995951417005;0.031639501438159155;0.056676272814601344;0.043568464730290454;0.03225806451612903
Requisitons per number of slots per link;1;<1-6>;16;-; ;0.038461538461538464;0.029721955896452542;0.06532180595581172;0.03423236514522822;0.04233870967741935
Requisitons per number of slots per link;1;<1-6>;17;-; ;0.02834008097165992;0.02109300095877277;0.03650336215177714;0.04564315352697095;0.04435483870967742
Requisitons per number of slots per link;1;<1-6>;18;-; ;0.0354251012145749;0.013422818791946308;0.0345821325648415;0.044605809128630707;0.02721774193548387
Requisitons per number of slots per link;1;<1-6>;19;-; ;0.02327935222672065;0.010546500479386385;0.01633045148895293;0.032157676348547715;0.008064516129032258
Requisitons per number of slots per link;1;<1-6>;20;-; ;0.010121457489878543;0.004793863854266539;0.01633045148895293;0.035269709543568464;0.005040322580645161
Requisitons per number of slots per link;1;<1-6>;21;-; ;0.010121457489878543;0.006711409395973154;0.01729106628242075;0.01970954356846473;0.0
Requisitons per number of slots per link;1;<1-6>;22;-; ;0.010121457489878543;0.0028763183125599234;0.020172910662824207;0.017634854771784232;0.0
Requisitons per number of slots per link;1;<1-6>;23;-; ;0.020242914979757085;9.587727708533077E-4;0.020172910662824207;0.015560165975103735;0.0
Requisitons per number of slots per link;1;<1-6>;24;-; ;0.019230769230769232;9.587727708533077E-4;0.03170028818443804;0.024896265560165973;0.0
Requisitons per number of slots per link;1;<1-6>;25;-; ;0.020242914979757085;9.587727708533077E-4;0.01921229586935639;0.026970954356846474;0.0
Requisitons per number of slots per link;1;<1-6>;26;-; ;0.01417004048582996;9.587727708533077E-4;0.01825168107588857;0.028008298755186723;0.0
Requisitons per number of slots per link;1;<1-6>;27;-; ;0.012145748987854251;0.0019175455417066154;0.007684918347742555;0.017634854771784232;0.0
Requisitons per number of slots per link;1;<1-6>;28;-; ;0.010121457489878543;9.587727708533077E-4;0.005763688760806916;0.016597510373443983;0.0
Requisitons per number of slots per link;1;<1-6>;29;-; ;0.005060728744939271;0.0;0.0067243035542747355;0.013485477178423237;0.0
Requisitons per number of slots per link;1;<1-6>;30;-; ;0.004048582995951417;0.0;0.008645533141210375;0.006224066390041493;0.0
Requisitons per number of slots per link;1;<3-4>;3;-; ;0.04321608040201005;0.03788634097706879;0.029182879377431907;0.030009680542110357;0.029896907216494847
Requisitons per number of slots per link;1;<3-4>;4;-; ;0.06633165829145729;0.05682951146560319;0.047665369649805445;0.04549854791868345;0.058762886597938144
Requisitons per number of slots per link;1;<3-4>;5;-; ;0.07839195979899498;0.07577268195413758;0.058365758754863814;0.05517909002904162;0.06391752577319587
Requisitons per number of slots per link;1;<3-4>;6;-; ;0.09045226130653267;0.10069790628115653;0.061284046692607;0.0484027105517909;0.06907216494845361
Requisitons per number of slots per link;1;<3-4>;7;-; ;0.07236180904522613;0.07776669990029911;0.07101167315175097;0.07841239109390126;0.09175257731958762
Requisitons per number of slots per link;1;<3-4>;8;-; ;0.06633165829145729;0.08075772681954138;0.07392996108949416;0.09293320425943853;0.0865979381443299
Requisitons per number of slots per link;1;<3-4>;9;-; ;0.07839195979899498;0.06779661016949153;0.07782101167315175;0.08712487899322362;0.08041237113402062
Requisitons per number of slots per link;1;<3-4>;10;-; ;0.06331658291457286;0.06679960119641076;0.07879377431906615;0.09293320425943853;0.07835051546391752
Requisitons per number of slots per link;1;<3-4>;11;-; ;0.05628140703517588;0.049850448654037885;0.08268482490272373;0.07066795740561471;0.08144329896907217
Requisitons per number of slots per link;1;<3-4>;12;-; ;0.0814070351758794;0.04885343968095713;0.07295719844357977;0.060019361084220714;0.07010309278350516
Requisitons per number of slots per link;1;<3-4>;13;-; ;0.07336683417085427;0.05682951146560319;0.0622568093385214;0.03969022265246854;0.06701030927835051
Requisitons per number of slots per link;1;<3-4>;14;-; ;0.061306532663316586;0.0448654037886341;0.05252918287937743;0.030009680542110357;0.06288659793814433
Requisitons per number of slots per link;1;<3-4>;15;-; ;0.054271356783919596;0.0448654037886341;0.048638132295719845;0.02904162633107454;0.05360824742268041
Requisitons per number of slots per link;1;<3-4>;16;-; ;0.034170854271356785;0.02991026919242273;0.042801556420233464;0.027105517909002903;0.05463917525773196
Requisitons per number of slots per link;1;<3-4>;17;-; ;0.02512562814070352;0.024925224327018942;0.04669260700389105;0.030009680542110357;0.03505154639175258
Requisitons per number of slots per link;1;<3-4>;18;-; ;0.017085427135678392;0.026919242273180457;0.023346303501945526;0.027105517909002903;0.012371134020618556
Requisitons per number of slots per link;1;<3-4>;19;-; ;0.020100502512562814;0.022931206380857428;0.026264591439688716;0.027105517909002903;0.003092783505154639
Requisitons per number of slots per link;1;<3-4>;20;-; ;0.007035175879396985;0.018943170488534396;0.023346303501945526;0.03291384317521781;0.0010309278350515464
Requisitons per number of slots per link;1;<3-4>;21;-; ;0.008040201005025126;0.014955134596211365;0.011673151750972763;0.028073572120038724;0.0
Requisitons per number of slots per link;1;<3-4>;22;-; ;0.003015075376884422;0.00897308075772682;0.005836575875486381;0.013552758954501452;0.0
Requisitons per number of slots per link;1;<4-5>;3;-; ;0.05136986301369863;0.040238450074515646;0.034328358208955224;0.040947212629501725;0.03961352657004831
Requisitons per number of slots per link;1;<4-5>;4;-; ;0.09001956947162426;0.060109289617486336;0.05970149253731343;0.06660088801184016;0.07053140096618357
Requisitons per number of slots per link;1;<4-5>;5;-; ;0.10616438356164383;0.07749627421758569;0.07164179104477612;0.06857424765663542;0.07632850241545894
Requisitons per number of slots per link;1;<4-5>;6;-; ;0.10518590998043052;0.07451564828614009;0.07164179104477612;0.06857424765663542;0.0893719806763285
Requisitons per number of slots per link;1;<4-5>;7;-; ;0.09882583170254403;0.06805762543467461;0.07562189054726368;0.07745436605821411;0.08792270531400966
Requisitons per number of slots per link;1;<4-5>;8;-; ;0.09050880626223091;0.06259314456035768;0.08109452736318408;0.09324124321657622;0.07632850241545894
Requisitons per number of slots per link;1;<4-5>;9;-; ;0.087573385518591;0.057625434674615006;0.07611940298507462;0.09768130241736557;0.0647342995169082
Requisitons per number of slots per link;1;<4-5>;10;-; ;0.06996086105675146;0.061599602583209144;0.06567164179104477;0.09324124321657622;0.06763285024154589
Requisitons per number of slots per link;1;<4-5>;11;-; ;0.06311154598825831;0.05365126676602087;0.07313432835820896;0.08189442525900345;0.06618357487922705
Requisitons per number of slots per link;1;<4-5>;12;-; ;0.05039138943248532;0.05265772478887233;0.07661691542288557;0.07252096694622595;0.06618357487922705
Requisitons per number of slots per link;1;<4-5>;13;-; ;0.04354207436399217;0.057128663686040734;0.061691542288557215;0.04242723236309817;0.05990338164251208
Requisitons per number of slots per link;1;<4-5>;14;-; ;0.033268101761252444;0.05067064083457526;0.04079601990049751;0.031080414405525406;0.05652173913043478
Requisitons per number of slots per link;1;<4-5>;15;-; ;0.02984344422700587;0.03278688524590164;0.034328358208955224;0.0246669955599408;0.04009661835748792
Requisitons per number of slots per link;1;<4-5>;16;-; ;0.0273972602739726;0.031793343268753105;0.028855721393034824;0.0246669955599408;0.03188405797101449
Requisitons per number of slots per link;1;<4-5>;17;-; ;0.018101761252446183;0.03278688524590164;0.03333333333333333;0.026640355204736062;0.02608695652173913
Requisitons per number of slots per link;1;<4-5>;18;-; ;0.010273972602739725;0.03825136612021858;0.021890547263681594;0.025160335471139616;0.015458937198067632
Requisitons per number of slots per link;1;<4-5>;19;-; ;0.012720156555772993;0.03676105315449578;0.01890547263681592;0.021706956092747903;0.011111111111111112
Requisitons per number of slots per link;1;<4-5>;20;-; ;0.004892367906066536;0.0273224043715847;0.021393034825870648;0.013320177602368031;0.017391304347826087
Requisitons per number of slots per link;1;<4-5>;21;-; ;0.004403131115459882;0.026328862394436166;0.01791044776119403;0.009373458312777503;0.017874396135265702
Requisitons per number of slots per link;1;<4-5>;22;-; ;0.002446183953033268;0.01639344262295082;0.015920398009950248;0.005426739023186976;0.009178743961352657
Requisitons per number of slots per link;1;<5-4>;3;-; ;0.04072620215897939;0.051585423568386184;0.05348955680081508;0.045547594677584444;0.04489995119570522
Requisitons per number of slots per link;1;<5-4>;4;-; ;0.06575073601570167;0.08092759110269758;0.06571574121242996;0.08034800409416581;0.07613469985358712
Requisitons per number of slots per link;1;<5-4>;5;-; ;0.09960745829244357;0.09417889256980597;0.09220580743759552;0.09109518935516889;0.07955100048804295
Requisitons per number of slots per link;1;<5-4>;6;-; ;0.08832188420019627;0.11736867013724563;0.09526235354049924;0.10286591606960081;0.08833577354807223
Requisitons per number of slots per link;1;<5-4>;7;-; ;0.10058881256133465;0.13393279697113109;0.09220580743759552;0.09416581371545547;0.08784773060029283
Requisitons per number of slots per link;1;<5-4>;8;-; ;0.10009813542688911;0.12068149550402271;0.09628120224146715;0.08904810644831115;0.10102489019033675
Requisitons per number of slots per link;1;<5-4>;9;-; ;0.08832188420019627;0.09086606720302887;0.09730005094243505;0.09570112589559877;0.08979990239141045
Requisitons per number of slots per link;1;<5-4>;10;-; ;0.08881256133464181;0.07146237576904875;0.08863983698420784;0.09416581371545547;0.09272816007808687
Requisitons per number of slots per link;1;<5-4>;11;-; ;0.07163886162904809;0.07288215806909608;0.065206316861946;0.06806550665301944;0.06979014153245486
Requisitons per number of slots per link;1;<5-4>;12;-; ;0.06280667320902845;0.05821107430194037;0.06316861946001019;0.04708290685772774;0.05710102489019034
Requisitons per number of slots per link;1;<5-4>;13;-; ;0.042198233562315994;0.03928064363464269;0.051451859398879266;0.03940634595701126;0.05710102489019034
Requisitons per number of slots per link;1;<5-4>;14;-; ;0.042688910696761534;0.024136299100804542;0.04431991849210392;0.02968270214943705;0.04685212298682284
Requisitons per number of slots per link;1;<5-4>;15;-; ;0.02747791952894995;0.01609086606720303;0.029037187977585328;0.030194472876151485;0.03416300634455832
Requisitons per number of slots per link;1;<5-4>;16;-; ;0.023552502453385672;0.00709891150023663;0.023942944472745798;0.025076765609007165;0.02635431918008785
Requisitons per number of slots per link;1;<5-4>;17;-; ;0.02404317958783121;0.006625650733554188;0.015282730514518594;0.01330603889457523;0.014641288433382138
Requisitons per number of slots per link;1;<5-4>;18;-; ;0.014720314033366046;0.006625650733554188;0.011716760061130923;0.0127942681678608;0.009272816007808687
Requisitons per number of slots per link;1;<5-4>;19;-; ;0.009322865554465163;0.00473260766682442;0.009169638308711156;0.008188331627430911;0.00634455832113226
Requisitons per number of slots per link;1;<5-4>;20;-; ;0.004416094210009814;0.001893043066729768;0.003565970453387672;0.0040941658137154556;0.004880429477794046
Requisitons per number of slots per link;1;<5-4>;21;-; ;0.0014720314033366045;9.46521533364884E-4;0.0010188487009679063;0.0040941658137154556;0.005856515373352855
Requisitons per number of slots per link;1;<5-4>;22;-; ;0.001962708537782139;4.73260766682442E-4;5.094243504839531E-4;0.0040941658137154556;0.005856515373352855
Requisitons per number of slots per link;1;<5-4>;23;-; ;9.813542688910696E-4;0.0;5.094243504839531E-4;0.0030706243602865915;0.0014641288433382138
Requisitons per number of slots per link;1;<5-4>;24;-; ;4.906771344455348E-4;0.0;0.0;0.009211873080859774;0.0
Requisitons per number of slots per link;1;<5-6>;3;-; ;0.05539499036608863;0.04;0.026522593320235755;0.05100539480137322;0.0351311232063335
Requisitons per number of slots per link;1;<5-6>;4;-; ;0.08333333333333333;0.06531645569620254;0.055992141453831044;0.07111329082883766;0.0752102919346858
Requisitons per number of slots per link;1;<5-6>;5;-; ;0.09778420038535646;0.07746835443037975;0.068762278978389;0.08386463952918097;0.0925284512617516
Requisitons per number of slots per link;1;<5-6>;6;-; ;0.09296724470134875;0.07088607594936709;0.08398821218074656;0.08386463952918097;0.095002474022761
Requisitons per number of slots per link;1;<5-6>;7;-; ;0.0905587668593449;0.07088607594936709;0.06974459724950884;0.09269249632172634;0.08955962394854032
Requisitons per number of slots per link;1;<5-6>;8;-; ;0.08863198458574181;0.0759493670886076;0.06335952848722987;0.09367336929867583;0.0851063829787234
Requisitons per number of slots per link;1;<5-6>;9;-; ;0.08333333333333333;0.06025316455696202;0.07121807465618861;0.08778813143697892;0.07817911924789708
Requisitons per number of slots per link;1;<5-6>;10;-; ;0.06888246628131021;0.053670886075949366;0.06581532416502947;0.07650809220205983;0.0677882236516576
Requisitons per number of slots per link;1;<5-6>;11;-; ;0.0626204238921002;0.043037974683544304;0.06925343811394892;0.07062285434036292;0.06382978723404255
Requisitons per number of slots per link;1;<5-6>;12;-; ;0.05057803468208093;0.04759493670886076;0.06974459724950884;0.06179499754781756;0.056407718951014346
Requisitons per number of slots per link;1;<5-6>;13;-; ;0.051059730250481696;0.04708860759493671;0.05157170923379175;0.045610593428151054;0.04948045522018803
Requisitons per number of slots per link;1;<5-6>;14;-; ;0.03516377649325626;0.04708860759493671;0.05108055009823183;0.03531142717018146;0.04354280059376546
Requisitons per number of slots per link;1;<5-6>;15;-; ;0.02842003853564547;0.03240506329113924;0.0481335952848723;0.027954879843060325;0.03661553686293914
Requisitons per number of slots per link;1;<5-6>;16;-; ;0.03468208092485549;0.03139240506329114;0.04076620825147348;0.029426189308484552;0.03364670954972786
Requisitons per number of slots per link;1;<5-6>;17;-; ;0.02167630057803468;0.033924050632911394;0.0412573673870334;0.029426189308484552;0.026224641266699655
Requisitons per number of slots per link;1;<5-6>;18;-; ;0.016859344894026976;0.035949367088607596;0.029469548133595286;0.021088769004413928;0.017318159327065808
Requisitons per number of slots per link;1;<5-6>;19;-; ;0.01878612716763006;0.03645569620253165;0.02111984282907662;0.015203531142717018;0.013854527461652647
Requisitons per number of slots per link;1;<5-6>;20;-; ;0.008670520231213872;0.035443037974683546;0.019646365422396856;0.009318293281020108;0.013854527461652647
Requisitons per number of slots per link;1;<5-6>;21;-; ;0.008188824662813102;0.033417721518987344;0.01669941060903733;0.00392349190779794;0.01632855022266205
Requisitons per number of slots per link;1;<5-6>;22;-; ;0.0024084778420038534;0.018734177215189874;0.01669941060903733;0.004413928396272682;0.007422068283028204
Requisitons per number of slots per link;1;<6-5>;3;-; ;0.04069175991861648;0.04508393285371703;0.04522357723577236;0.03948717948717949;0.05132037867463876
Requisitons per number of slots per link;1;<6-5>;4;-; ;0.06968463886063073;0.08105515587529977;0.05945121951219512;0.06358974358974359;0.07972097658196313
Requisitons per number of slots per link;1;<6-5>;5;-; ;0.0849440488301119;0.0920863309352518;0.07571138211382114;0.06666666666666667;0.08320876930742402
Requisitons per number of slots per link;1;<6-5>;6;-; ;0.08290946083418108;0.10695443645083932;0.08282520325203252;0.06769230769230769;0.1031390134529148
Requisitons per number of slots per link;1;<6-5>;7;-; ;0.0930824008138352;0.11894484412470024;0.08231707317073171;0.06153846153846154;0.09417040358744394
Requisitons per number of slots per link;1;<6-5>;8;-; ;0.10223804679552391;0.10743405275779376;0.09247967479674797;0.06820512820512821;0.0966616841056303
Requisitons per number of slots per link;1;<6-5>;9;-; ;0.09562563580874874;0.08968824940047962;0.09451219512195122;0.06512820512820512;0.08470353761833582
Requisitons per number of slots per link;1;<6-5>;10;-; ;0.08646998982706001;0.08201438848920864;0.08434959349593496;0.06717948717948719;0.07274539113104135
Requisitons per number of slots per link;1;<6-5>;11;-; ;0.0768056968463886;0.07913669064748201;0.07113821138211382;0.04871794871794872;0.06676631788739412
Requisitons per number of slots per link;1;<6-5>;12;-; ;0.07375381485249237;0.06810551558752997;0.06504065040650407;0.055384615384615386;0.05680119581464873
Requisitons per number of slots per link;1;<6-5>;13;-; ;0.056968463886063074;0.04124700239808154;0.06605691056910569;0.057435897435897436;0.059292476332835076
Requisitons per number of slots per link;1;<6-5>;14;-; ;0.042726347914547304;0.03357314148681055;0.05589430894308943;0.05794871794871795;0.05331340308918784
Requisitons per number of slots per link;1;<6-5>;15;-; ;0.031027466937945065;0.024940047961630695;0.042682926829268296;0.04461538461538461;0.03338315894369706
Requisitons per number of slots per link;1;<6-5>;16;-; ;0.01780264496439471;0.011990407673860911;0.039634146341463415;0.046153846153846156;0.01943198804185351
Requisitons per number of slots per link;1;<6-5>;17;-; ;0.017293997965412006;0.008633093525179856;0.018292682926829267;0.04;0.0114598903836572
Requisitons per number of slots per link;1;<6-5>;18;-; ;0.011698880976602238;0.004796163069544364;0.013719512195121951;0.03794871794871795;0.009466865969108122
Requisitons per number of slots per link;1;<6-5>;19;-; ;0.01271617497456765;0.0019184652278177458;0.00508130081300813;0.02923076923076923;0.006975585450921774
Requisitons per number of slots per link;1;<6-5>;20;-; ;0.002034587995930824;0.0014388489208633094;0.002540650406504065;0.02358974358974359;0.003487792725460887
Requisitons per number of slots per link;1;<6-5>;21;-; ;5.08646998982706E-4;4.7961630695443646E-4;0.002540650406504065;0.013333333333333334;0.005979073243647235
Requisitons per number of slots per link;1;<6-5>;22;-; ;5.08646998982706E-4;4.7961630695443646E-4;5.081300813008131E-4;0.009743589743589744;0.0064773293472845045
Requisitons per number of slots per link;1;<6-5>;23;-; ;5.08646998982706E-4;0.0;0.0;0.0071794871794871795;0.0014947683109118087
Requisitons per number of slots per link;2;<2-1>;3;-; ;0.027259684361549498;0.022857142857142857;0.018433179723502304;0.020618556701030927;0.016272189349112426
Requisitons per number of slots per link;2;<2-1>;4;-; ;0.058823529411764705;0.055714285714285716;0.047619047619047616;0.039764359351988215;0.03994082840236687
Requisitons per number of slots per link;2;<2-1>;5;-; ;0.058823529411764705;0.08714285714285715;0.05837173579109063;0.039764359351988215;0.060650887573964495
Requisitons per number of slots per link;2;<2-1>;6;-; ;0.05021520803443329;0.10857142857142857;0.07987711213517665;0.05154639175257732;0.05621301775147929
