Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Requisitons per number of slots;3;all;277;-; ;0.012468503779546454;0.011598608167019958;0.011898572171339439;0.011658600967883855;0.01252849658041035;0.01281846178458585;0.011928568571771388;0.012618485781706195;0.01182858057033156;0.012568491780986282
Requisitons per number of slots;3;all;278;-; ;0.01391832980042395;0.014028316602007759;0.013718353797544295;0.014298284205895292;0.013078430588329401;0.014938207415110186;0.013648362196536416;0.013338399392072951;0.013428388593368796;0.014128304603447587
Requisitons per number of slots;3;all;279;-; ;0.013428388593368796;0.014348278206615207;0.01395832500099988;0.013378394592648881;0.013818341798984122;0.014238291405031396;0.01395832500099988;0.014388273407191137;0.012698476182858057;0.015478142622885254
Requisitons per number of slots;3;all;280;-; ;0.014858217013958326;0.014208295004599449;0.014128304603447587;0.01439827220733512;0.01410830700315962;0.014018317801863776;0.013608366995960484;0.01439827220733512;0.013858336999560053;0.01549814022317322
Requisitons per number of slots;3;all;281;-; ;0.013208414990201176;0.012278526576810783;0.011818581770187577;0.012248530176378834;0.012138543374795025;0.012658480982282127;0.012128544574651042;0.01222853257609087;0.012068551773787146;0.013838339399272087
Requisitons per number of slots;3;all;282;-; ;0.014088309402871655;0.014208295004599449;0.014008319001719794;0.013758348998120225;0.013108426988761348;0.014448266208055033;0.013948326200855897;0.014268287805463345;0.015148182218133823;0.01505819301683798
Requisitons per number of slots;3;all;283;-; ;0.014538255409350878;0.014598248210214774;0.014118305803303604;0.013908331000279966;0.013978322601287846;0.014008319001719794;0.01373835139783226;0.01428828540575131;0.014238291405031396;0.01590809102907651
Requisitons per number of slots;3;all;284;-; ;0.014518257809062912;0.014258289005319362;0.013298404191497021;0.013528376594808622;0.013328400591928968;0.01454825420949486;0.013568371795384554;0.014148302203735552;0.014028316602007759;0.015588129424469063
Requisitons per number of slots;3;all;285;-; ;0.01248850137983442;0.012208534975802904;0.011928568571771388;0.012568491780986282;0.012178538575370955;0.013068431788185418;0.012648482182138144;0.012368515778106628;0.012108546974363076;0.013418389793224813
Requisitons per number of slots;3;all;286;-; ;0.014228292604887413;0.014338279406471224;0.013618365796104467;0.014118305803303604;0.014478262608486982;0.015378154621445426;0.01443826740791105;0.013788345398552174;0.014098308203015638;0.015598128224613046
Requisitons per number of slots;3;all;287;-; ;0.014588249410070791;0.01384833819941607;0.013288405391353038;0.013298404191497021;0.013938327400711915;0.01436827580690317;0.01428828540575131;0.014258289005319362;0.01384833819941607;0.015518137823461184
Requisitons per number of slots;3;all;288;-; ;0.014778226612806464;0.015068191816981963;0.01314842218933728;0.01391832980042395;0.014128304603447587;0.014758229012518498;0.01413830340359157;0.01483821941367036;0.014118305803303604;0.015228172619285685
Requisitons per number of slots;3;all;289;-; ;0.014128304603447587;0.014098308203015638;0.013318401791784985;0.013248410190777106;0.013908331000279966;0.01406831180258369;0.014458265008199016;0.014148302203735552;0.014588249410070791;0.014998200215974084
Requisitons per number of slots;3;all;290;-; ;0.012148542174939008;0.012518497780266369;0.011288645362556493;0.011868575770907492;0.012298524177098749;0.013318401791784985;0.012278526576810783;0.012068551773787146;0.013378394592648881;0.01343838739351278
Requisitons per number of slots;3;all;291;-; ;0.013618365796104467;0.015998080230372354;0.013388393392792864;0.01343838739351278;0.013468383793944726;0.01369835619725633;0.013968323801143863;0.014198296204455466;0.015618125824901012;0.014828220613526377
Requisitons per number of slots;3;all;292;-; ;0.01281846178458585;0.014528256609206895;0.013758348998120225;0.012868455785305764;0.014188297404311483;0.014478262608486982;0.013748350197976242;0.013498380194376675;0.015328160620725513;0.014488261408630965
Requisitons per number of slots;3;all;293;-; ;0.012808462984441866;0.0152781666200056;0.013298404191497021;0.012898452185737711;0.014158301003879534;0.013998320201575811;0.014568251809782827;0.012578490581130265;0.015568131824181099;0.013728352597688277
Requisitons per number of slots;3;all;294;-; ;0.011408630964284286;0.013838339399272087;0.012508498980122386;0.01182858057033156;0.011878574571051475;0.012348518177818662;0.01178858536975563;0.012238531376234851;0.013108426988761348;0.012828460584729832
Requisitons per number of slots;3;all;295;-; ;0.01270847498300204;0.014848218213814343;0.014008319001719794;0.013078430588329401;0.01343838739351278;0.014388273407191137;0.01406831180258369;0.013718353797544295;0.015368155821301443;0.014818221813382394
Requisitons per number of slots;3;all;296;-; ;0.012698476182858057;0.014248290205175379;0.014378274607047154;0.012718473783146023;0.01344838619365676;0.014168299804023517;0.01340839099308083;0.012948446186457624;0.014668239811222653;0.013388393392792864
Requisitons per number of slots;3;all;297;-; ;0.012798464184297885;0.014318281806183258;0.013878334599848018;0.013268407791065072;0.01292844858616966;0.013648362196536416;0.013598368195816501;0.012758468983721953;0.013898332200135984;0.012978442586889573
Requisitons per number of slots;3;all;298;-; ;0.010198776146862376;0.012078550573931129;0.011868575770907492;0.012058552973643163;0.011068671759388873;0.011748590169179698;0.01138863336399632;0.011168659760828701;0.012178538575370955;0.010958684957805064
Requisitons per number of slots;3;all;299;-; ;0.01068871735391753;0.01321841379034516;0.013838339399272087;0.013208414990201176;0.011908570971483422;0.012118545774507059;0.01296844378674559;0.012298524177098749;0.013818341798984122;0.01219853617565892
Requisitons per number of slots;3;all;301;-; ;0.010388753349598049;0.012648482182138144;0.011968563772347318;0.012238531376234851;0.012278526576810783;0.012248530176378834;0.012738471383433987;0.012598488181418229;0.012318521777386713;0.011438627364716234
Requisitons per number of slots;3;all;302;-; ;0.009938807343118826;0.012138543374795025;0.012338519377674679;0.011638603367595889;0.011688597368315802;0.011218653761548614;0.012118545774507059;0.012168539775226972;0.012848458185017798;0.010188777346718393
Requisitons per number of slots;3;all;303;-; ;0.00917889853217614;0.01057873055233372;0.01101867775866896;0.010128784545854497;0.010228772547294325;0.010418749750029996;0.010698716154061512;0.00980882294124705;0.011048674159100907;0.009388873335199777
Requisitons per number of slots;3;all;304;-; ;0.010228772547294325;0.011738591369035717;0.01178858536975563;0.011298644162700476;0.01105867295924489;0.011258648962124545;0.011218653761548614;0.011908570971483422;0.011928568571771388;0.00947886253649562
Requisitons per number of slots;3;all;306;-; ;0.008948926128864537;0.010608726952765667;0.010378754549454066;0.010418749750029996;0.012438507379114507;0.011338639363276407;0.010178778546574412;0.011488621365436148;0.011998560172779267;0.009718833739951206
Requisitons per number of slots;3;all;307;-; ;0.007409110906691197;0.00947886253649562;0.00969883613966324;0.00939887213534376;0.010148782146142463;0.01031876174859017;0.008319001719793625;0.009668839739231293;0.010228772547294325;0.008358996920369555
Requisitons per number of slots;3;all;309;-; ;0.008528976522817262;0.01101867775866896;0.01009878814542255;0.009098908131024278;0.010608726952765667;0.010538735351757788;0.00940887093548774;0.010258768947726272;0.010308762948446187;0.008309002919649642
Requisitons per number of slots;3;all;310;-; ;0.00774907011158661;0.010978682558093028;0.00965884093908731;0.009318881734191898;0.010768707755069391;0.009538855337359518;0.00939887213534376;0.00943886733591969;0.011428628564572251;0.00829900411950566
Requisitons per number of slots;3;all;311;-; ;0.006739191297044355;0.008059032916050073;0.008418989721233451;0.00829900411950566;0.009638843338799344;0.008898932128144623;0.008159020917489901;0.007779066512018558;0.00939887213534376;0.007459104907411111
Requisitons per number of slots;3;all;312;-; ;0.008478982522097347;0.010458744950605928;0.009268887733471983;0.009288885333759949;0.009678838539375276;0.009518857737071552;0.008588969323681158;0.009418869735631724;0.010418749750029996;0.007889053313602368
Requisitons per number of slots;3;all;313;-; ;0.008109026916769988;0.009308882934047915;0.009198896132464104;0.008129024517057952;0.010348758149022117;0.009448866136063673;0.008428988521377434;0.009078910530736312;0.009818821741391034;0.00848898132224133
Requisitons per number of slots;3;all;314;-; ;0.007909050913890334;0.009348878134623845;0.009018917729872416;0.008658960924689037;0.009708834939807223;0.008378994520657521;0.007839059312882455;0.008748950125984882;0.009448866136063673;0.007179138503379595
Requisitons per number of slots;3;all;315;-; ;0.007109146902371716;0.007429108506979163;0.007439107307123145;0.007219133703955525;0.008538975322961245;0.007539095308562972;0.00708914930208375;0.007499100107987042;0.008109026916769988;0.006489221293444787
Requisitons per number of slots;3;all;316;-; ;0.007609086909570851;0.008548974123105227;0.008828940527136744;0.0084489861216654;0.009758828940527136;0.008179018517777867;0.007299124105107387;0.008129024517057952;0.008878934527856657;0.007129144502659681
Requisitons per number of slots;3;all;318;-; ;0.007539095308562972;0.007899052113746351;0.007349118105827301;0.007769067711874575;0.008059032916050073;0.0064292284925808905;0.006839179298484182;0.007389113306403232;0.009098908131024278;0.0064592248930128385
Requisitons per number of slots;3;all;319;-; ;0.007289125304963405;0.007029156501219854;0.008309002919649642;0.007329120505539335;0.008039035315762109;0.0063992320921489425;0.007059152901651802;0.007809062912450506;0.007889053313602368;0.006189257289125305
Requisitons per number of slots;3;all;128;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;129;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;130;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;131;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;132;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;133;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;134;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;135;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;136;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;137;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;138;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;139;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;140;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;141;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;142;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;143;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;144;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;145;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;146;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;147;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;148;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;149;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;150;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;151;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;152;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;153;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;154;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;155;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;156;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;157;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;158;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;159;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;160;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;161;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;162;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;163;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;164;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;165;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;166;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;167;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;168;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;169;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;170;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;171;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;172;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;173;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;174;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;175;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;176;-; ;0.0;0.0;0.0;0.0;0.0;9.998800143982723E-6;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;177;-; ;0.0;0.0;0.0;0.0;0.0;9.998800143982723E-6;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;178;-; ;0.0;0.0;0.0;0.0;0.0;3.999520057593089E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;179;-; ;0.0;0.0;0.0;0.0;0.0;2.9996400431948168E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;180;-; ;0.0;0.0;0.0;0.0;0.0;7.999040115186178E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;181;-; ;0.0;0.0;0.0;0.0;0.0;9.998800143982723E-6;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;182;-; ;0.0;0.0;0.0;0.0;0.0;9.998800143982723E-6;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;183;-; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;184;-; ;0.0;0.0;0.0;0.0;0.0;9.998800143982723E-6;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;185;-; ;0.0;0.0;0.0;0.0;0.0;1.9997600287965445E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;186;-; ;0.0;0.0;0.0;0.0;0.0;2.9996400431948168E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;187;-; ;0.0;0.0;0.0;9.998800143982723E-6;1.9997600287965445E-5;2.9996400431948168E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;188;-; ;0.0;0.0;0.0;0.0;1.9997600287965445E-5;2.9996400431948168E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;189;-; ;0.0;0.0;0.0;3.999520057593089E-5;2.9996400431948168E-5;5.9992800863896336E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;190;-; ;1.9997600287965445E-5;0.0;0.0;2.9996400431948168E-5;6.999160100787906E-5;4.999400071991361E-5;0.0;1.9997600287965445E-5;0.0;0.0
Requisitons per number of slots;3;all;191;-; ;0.0;0.0;0.0;9.998800143982723E-6;2.9996400431948168E-5;5.9992800863896336E-5;0.0;9.998800143982723E-6;0.0;0.0
Requisitons per number of slots;3;all;192;-; ;1.9997600287965445E-5;0.0;0.0;3.999520057593089E-5;1.9997600287965445E-5;7.999040115186178E-5;0.0;0.0;0.0;0.0
Requisitons per number of slots;3;all;193;-; ;9.998800143982723E-6;0.0;1.9997600287965445E-5;9.998800143982723E-6;4.999400071991361E-5;1.9997600287965445E-5;0.0;9.998800143982723E-6;0.0;0.0
Requisitons per number of slots;3;all;194;-; ;1.9997600287965445E-5;0.0;9.998800143982723E-6;3.999520057593089E-5;2.9996400431948168E-5;6.999160100787906E-5;0.0;1.9997600287965445E-5;0.0;0.0
Requisitons per number of slots;3;all;195;-; ;3.999520057593089E-5;0.0;9.998800143982723E-6;7.999040115186178E-5;9.998800143982723E-6;1.9997600287965445E-5;2.9996400431948168E-5;9.998800143982723E-6;0.0;0.0
Requisitons per number of slots;3;all;196;-; ;1.9997600287965445E-5;0.0;0.0;3.999520057593089E-5;9.998800143982723E-6;9.998800143982723E-6;2.9996400431948168E-5;9.998800143982723E-6;0.0;0.0
Requisitons per number of slots;3;all;197;-; ;6.999160100787906E-5;0.0;1.9997600287965445E-5;7.999040115186178E-5;5.9992800863896336E-5;1.9997600287965445E-5;4.999400071991361E-5;5.9992800863896336E-5;0.0;0.0
Requisitons per number of slots;3;all;198;-; ;2.199736031676199E-4;0.0;1.9997600287965445E-5;1.79978402591689E-4;3.999520057593089E-5;6.999160100787906E-5;5.9992800863896336E-5;3.999520057593089E-5;0.0;0.0
Requisitons per number of slots;3;all;199;-; ;2.4997000359956804E-4;0.0;2.9996400431948168E-5;1.8997720273567173E-4;7.999040115186178E-5;9.998800143982723E-6;1.0998680158380995E-4;1.9997600287965445E-5;0.0;0.0
Requisitons per number of slots;3;all;200;-; ;1.9997600287965445E-4;1.9997600287965445E-5;2.9996400431948168E-5;8.99892012958445E-5;9.998800143982723E-5;2.9996400431948168E-5;8.99892012958445E-5;1.9997600287965445E-5;9.998800143982723E-6;1.9997600287965445E-5
Requisitons per number of slots;3;all;201;-; ;2.8996520417549893E-4;0.0;1.0998680158380995E-4;1.5998080230372356E-4;2.0997480302363718E-4;5.9992800863896336E-5;7.999040115186178E-5;6.999160100787906E-5;2.9996400431948168E-5;1.9997600287965445E-5
Requisitons per number of slots;3;all;202;-; ;3.59956805183378E-4;7.999040115186178E-5;6.999160100787906E-5;3.199616046074471E-4;2.4997000359956804E-4;9.998800143982723E-6;1.1998560172779267E-4;6.999160100787906E-5;3.999520057593089E-5;9.998800143982723E-6
Requisitons per number of slots;3;all;203;-; ;4.1994960604727435E-4;6.999160100787906E-5;1.1998560172779267E-4;3.3995920489541257E-4;2.8996520417549893E-4;3.999520057593089E-5;2.4997000359956804E-4;5.9992800863896336E-5;7.999040115186178E-5;1.9997600287965445E-5
Requisitons per number of slots;3;all;204;-; ;3.999520057593089E-4;1.9997600287965445E-5;9.998800143982723E-5;2.8996520417549893E-4;2.2997240331160262E-4;9.998800143982723E-5;1.5998080230372356E-4;1.3998320201575812E-4;9.998800143982723E-5;6.999160100787906E-5
Requisitons per number of slots;3;all;205;-; ;4.399472063352398E-4;4.999400071991361E-5;1.5998080230372356E-4;2.7996640403151623E-4;4.099508059032916E-4;1.4998200215974084E-4;1.6997960244770628E-4;8.99892012958445E-5;1.3998320201575812E-4;3.999520057593089E-5
Requisitons per number of slots;3;all;206;-; ;4.799424069111707E-4;3.999520057593089E-5;1.79978402591689E-4;3.4995800503939526E-4;3.999520057593089E-4;2.0997480302363718E-4;1.5998080230372356E-4;1.9997600287965445E-4;1.4998200215974084E-4;3.999520057593089E-5
Requisitons per number of slots;3;all;207;-; ;5.099388073431188E-4;2.9996400431948168E-5;1.6997960244770628E-4;3.199616046074471E-4;3.999520057593089E-4;8.99892012958445E-5;1.1998560172779267E-4;2.699676038875335E-4;1.0998680158380995E-4;1.0998680158380995E-4
Requisitons per number of slots;3;all;208;-; ;6.499220093588769E-4;6.999160100787906E-5;3.7995440547134346E-4;1.8997720273567173E-4;3.3995920489541257E-4;2.2997240331160262E-4;2.0997480302363718E-4;5.9992800863896336E-5;6.999160100787906E-5;2.199736031676199E-4
Requisitons per number of slots;3;all;209;-; ;4.6994360676718794E-4;1.9997600287965445E-5;2.8996520417549893E-4;2.3997120345558534E-4;3.999520057593089E-4;3.3995920489541257E-4;2.0997480302363718E-4;1.9997600287965445E-4;6.999160100787906E-5;1.3998320201575812E-4
Requisitons per number of slots;3;all;210;-; ;5.999280086389634E-4;5.9992800863896336E-5;4.1994960604727435E-4;5.39935207775067E-4;3.999520057593089E-4;2.599688037435508E-4;2.2997240331160262E-4;2.3997120345558534E-4;1.79978402591689E-4;1.3998320201575812E-4
Requisitons per number of slots;3;all;211;-; ;4.999400071991361E-4;7.999040115186178E-5;3.8995320561532616E-4;3.4995800503939526E-4;4.6994360676718794E-4;3.999520057593089E-4;3.7995440547134346E-4;3.8995320561532616E-4;1.79978402591689E-4;2.199736031676199E-4
Requisitons per number of slots;3;all;212;-; ;6.599208095028596E-4;1.8997720273567173E-4;4.799424069111707E-4;4.999400071991361E-4;5.799304083509979E-4;3.3995920489541257E-4;5.39935207775067E-4;3.4995800503939526E-4;1.1998560172779267E-4;2.4997000359956804E-4
Requisitons per number of slots;3;all;213;-; ;6.599208095028596E-4;1.4998200215974084E-4;5.199376074871016E-4;4.5994480662320524E-4;4.499460064792225E-4;2.7996640403151623E-4;3.999520057593089E-4;3.4995800503939526E-4;1.4998200215974084E-4;2.2997240331160262E-4
Requisitons per number of slots;3;all;214;-; ;6.399232092148942E-4;2.199736031676199E-4;4.099508059032916E-4;6.599208095028596E-4;5.199376074871016E-4;4.099508059032916E-4;4.499460064792225E-4;3.4995800503939526E-4;9.998800143982723E-5;3.199616046074471E-4
Requisitons per number of slots;3;all;215;-; ;6.499220093588769E-4;3.299604047514298E-4;5.099388073431188E-4;6.799184097908251E-4;4.5994480662320524E-4;5.199376074871016E-4;5.699316082070151E-4;4.499460064792225E-4;1.4998200215974084E-4;4.799424069111707E-4
Requisitons per number of slots;3;all;216;-; ;5.39935207775067E-4;3.199616046074471E-4;5.799304083509979E-4;0.001049874015118186;5.699316082070151E-4;3.59956805183378E-4;7.599088109426869E-4;5.299364076310842E-4;2.999640043194817E-4;3.699556053273607E-4
Requisitons per number of slots;3;all;217;-; ;7.099148102227733E-4;2.8996520417549893E-4;5.599328080630325E-4;0.0010898692156941167;5.499340079190497E-4;3.8995320561532616E-4;5.39935207775067E-4;5.099388073431188E-4;3.59956805183378E-4;4.5994480662320524E-4
Requisitons per number of slots;3;all;218;-; ;8.598968123825141E-4;4.5994480662320524E-4;5.999280086389634E-4;0.0011098668159820822;6.09926808782946E-4;5.199376074871016E-4;8.29900411950566E-4;4.899412070551534E-4;3.099628044634644E-4;5.199376074871016E-4
Requisitons per number of slots;3;all;219;-; ;7.699076110866696E-4;4.099508059032916E-4;7.899052113746351E-4;0.0011798584169899612;6.999160100787905E-4;5.299364076310842E-4;6.599208095028596E-4;7.099148102227733E-4;3.999520057593089E-4;0.0010198776146862377
Requisitons per number of slots;3;all;220;-; ;7.799064112306523E-4;6.399232092148942E-4;8.099028116626005E-4;0.0014098308203015638;8.798944126704796E-4;6.599208095028596E-4;9.298884133903931E-4;7.19913610366756E-4;3.8995320561532616E-4;8.099028116626005E-4
Requisitons per number of slots;3;all;221;-; ;0.0010298764148302204;7.299124105107387E-4;9.398872135343759E-4;0.0013098428188617365;8.199016118065832E-4;7.399112106547214E-4;0.0011098668159820822;9.298884133903931E-4;5.599328080630325E-4;9.398872135343759E-4
Requisitons per number of slots;3;all;222;-; ;7.399112106547214E-4;5.999280086389634E-4;7.099148102227733E-4;0.001619805623325201;7.699076110866696E-4;7.399112106547214E-4;9.198896132464105E-4;7.799064112306523E-4;3.999520057593089E-4;9.098908131024277E-4
Requisitons per number of slots;3;all;223;-; ;0.0010298764148302204;5.299364076310842E-4;0.0010298764148302204;0.0018597768267807862;0.0011098668159820822;0.0010298764148302204;0.0010698716154061512;0.001009878814542255;4.999400071991361E-4;0.0012698476182858057
Requisitons per number of slots;3;all;224;-; ;0.001119865616126065;5.699316082070151E-4;9.598848138223414E-4;0.0017497900251969764;0.0013198416190057193;8.798944126704796E-4;0.0012898452185737712;0.001149862016558013;7.599088109426869E-4;0.0012898452185737712
Requisitons per number of slots;3;all;225;-; ;0.001329840419149702;9.198896132464105E-4;0.0010898692156941167;0.0020097588289405273;0.0011298644162700477;9.998800143982722E-4;0.0014598248210214773;0.0011598608167019957;6.899172099348078E-4;0.0013898332200135983
Requisitons per number of slots;3;all;226;-; ;0.001219853617565892;7.699076110866696E-4;9.798824141103069E-4;0.0014898212214534256;8.798944126704796E-4;0.0010898692156941167;0.001369835619725633;0.001219853617565892;7.19913610366756E-4;0.0015298164220293564
Requisitons per number of slots;3;all;227;-; ;0.0014498260208774948;8.898932128144622E-4;0.0011998560172779267;0.0022197336319641644;0.001399832020157581;0.0014098308203015638;0.001939767227932648;0.0013498380194376675;0.0012098548174219095;0.0014998200215974083
Requisitons per number of slots;3;all;228;-; ;0.0013198416190057193;0.001149862016558013;0.0012898452185737712;0.002199736031676199;0.00168979722433308;0.001839779226492821;0.0019497660280766308;0.0015998080230372356;0.001259848818141823;0.0016098068231812182
Requisitons per number of slots;3;all;229;-; ;0.0019697636283645963;0.0012798464184297885;0.0012398512178538575;0.0024297084349878015;0.0018997720273567172;0.0017497900251969764;0.0019697636283645963;0.0015398152221733391;0.0011098668159820822;0.0015898092228932529
Requisitons per number of slots;3;all;230;-; ;0.0016398032236131664;0.0012798464184297885;0.001369835619725633;0.0020097588289405273;0.001839779226492821;0.001869775626924769;0.0015798104227492701;0.0013498380194376675;0.0011398632164140302;0.0015798104227492701
Requisitons per number of slots;3;all;231;-; ;0.0019097708275007;0.001729792424909011;0.0017097948246210454;0.002699676038875335;0.002339719233691957;0.0020797504299484063;0.002589689237291525;0.002119745630524337;0.0013198416190057193;0.001619805623325201
Requisitons per number of slots;3;all;232;-; ;0.002049754029516458;0.0019997600287965443;0.0017897852257729072;0.00304963404391473;0.002489701235851698;0.0026096868375794905;0.0024597048354197495;0.0023297204335479744;0.0014498260208774948;0.0023597168339799224
Requisitons per number of slots;3;all;233;-; ;0.0028196616406031276;0.002269727632684078;0.0018997720273567172;0.0029896412430508337;0.002769667639883214;0.0027896652401711796;0.002769667639883214;0.002479702435707715;0.0018297804263488382;0.002379714434267888
Requisitons per number of slots;3;all;234;-; ;0.002729672439307283;0.0025796904371475425;0.0021897372315322163;0.0029196496420429547;0.00223973123225213;0.0028596568411790586;0.002159740831100268;0.0022597288325400954;0.0018797744270687517;0.001869775626924769
Requisitons per number of slots;3;all;235;-; ;0.0025396952365716115;0.003239611246650402;0.0026796784385873696;0.003809542854857417;0.0027896652401711796;0.00304963404391473;0.002559692836859577;0.0028196616406031276;0.002049754029516458;0.0024297084349878015
